#size(cm)    E(eV)        Qabs         Qsca         g(cos)       
3.981000e-05 4.153574e-01 8.248000e-02 1.851000e-01 1.490000e-01 
3.981000e-05 4.399723e-01 8.850000e-02 2.326000e-01 1.690000e-01 
3.981000e-05 4.659308e-01 9.522000e-02 2.905000e-01 1.920000e-01 
3.981000e-05 4.935676e-01 1.028000e-01 3.600000e-01 2.180000e-01 
3.981000e-05 5.229194e-01 1.114000e-01 4.422000e-01 2.500000e-01 
3.981000e-05 5.537481e-01 1.212000e-01 5.380000e-01 2.870000e-01 
3.981000e-05 5.867685e-01 1.328000e-01 6.479000e-01 3.310000e-01 
3.981000e-05 6.214747e-01 1.470000e-01 7.748000e-01 3.820000e-01 
3.981000e-05 6.580902e-01 1.648000e-01 9.239000e-01 4.400000e-01 
3.981000e-05 6.973239e-01 1.877000e-01 1.107000e+00 5.010000e-01 
3.981000e-05 7.384407e-01 2.162000e-01 1.342000e+00 5.560000e-01 
3.981000e-05 7.822347e-01 2.470000e-01 1.641000e+00 5.900000e-01 
3.981000e-05 8.287713e-01 2.708000e-01 1.978000e+00 5.990000e-01 
3.981000e-05 8.774536e-01 2.784000e-01 2.268000e+00 5.890000e-01 
3.981000e-05 9.294167e-01 2.731000e-01 2.448000e+00 5.760000e-01 
3.981000e-05 9.847831e-01 2.706000e-01 2.547000e+00 5.770000e-01 
3.981000e-05 1.042760e+00 2.874000e-01 2.663000e+00 5.970000e-01 
3.981000e-05 1.105028e+00 3.326000e-01 2.902000e+00 6.360000e-01 
3.981000e-05 1.170767e+00 3.936000e-01 3.308000e+00 6.790000e-01 
3.981000e-05 1.239842e+00 4.182000e-01 3.649000e+00 7.010000e-01 
3.981000e-05 1.313253e+00 3.989000e-01 3.660000e+00 6.950000e-01 
3.981000e-05 1.391049e+00 3.939000e-01 3.523000e+00 6.750000e-01 
3.981000e-05 1.473546e+00 4.482000e-01 3.550000e+00 6.650000e-01 
3.981000e-05 1.560924e+00 5.308000e-01 3.847000e+00 6.890000e-01 
3.981000e-05 1.653343e+00 5.063000e-01 3.762000e+00 7.070000e-01 
3.981000e-05 1.751437e+00 4.905000e-01 3.333000e+00 6.890000e-01 
3.981000e-05 1.855218e+00 5.808000e-01 3.116000e+00 6.430000e-01 
3.981000e-05 1.964884e+00 6.209000e-01 3.118000e+00 6.510000e-01 
3.981000e-05 2.081319e+00 5.614000e-01 2.610000e+00 6.370000e-01 
3.981000e-05 2.204947e+00 6.627000e-01 2.141000e+00 5.670000e-01 
3.981000e-05 2.335359e+00 6.810000e-01 2.016000e+00 5.590000e-01 
3.981000e-05 2.473747e+00 6.339000e-01 1.595000e+00 5.080000e-01 
3.981000e-05 2.620122e+00 7.847000e-01 1.401000e+00 4.820000e-01 
3.981000e-05 2.775558e+00 7.024000e-01 1.392000e+00 5.200000e-01 
3.981000e-05 2.940104e+00 8.114000e-01 1.302000e+00 5.510000e-01 
3.981000e-05 3.114398e+00 7.631000e-01 1.584000e+00 6.650000e-01 
3.981000e-05 3.299207e+00 7.991000e-01 1.685000e+00 7.390000e-01 
3.981000e-05 3.494481e+00 7.803000e-01 1.980000e+00 7.970000e-01 
3.981000e-05 3.701021e+00 7.612000e-01 2.096000e+00 8.190000e-01 
3.981000e-05 3.921069e+00 8.114000e-01 2.009000e+00 8.360000e-01 
3.981000e-05 4.153574e+00 7.873000e-01 1.815000e+00 8.040000e-01 
3.981000e-05 4.399723e+00 8.072000e-01 1.545000e+00 7.790000e-01 
3.981000e-05 4.659308e+00 8.019000e-01 1.392000e+00 7.480000e-01 
3.981000e-05 4.935676e+00 8.181000e-01 1.508000e+00 7.650000e-01 
3.981000e-05 5.229194e+00 8.168000e-01 1.781000e+00 8.060000e-01 
3.981000e-05 5.537481e+00 8.449000e-01 1.683000e+00 8.200000e-01 
3.981000e-05 5.867685e+00 9.706000e-01 1.267000e+00 8.330000e-01 
3.981000e-05 6.214747e+00 1.039000e+00 1.331000e+00 8.690000e-01 
3.981000e-05 6.580902e+00 1.079000e+00 1.265000e+00 8.810000e-01 
3.981000e-05 6.973239e+00 1.075000e+00 1.244000e+00 8.830000e-01 
3.981000e-05 7.384407e+00 1.053000e+00 1.255000e+00 8.770000e-01 
3.981000e-05 7.822347e+00 1.026000e+00 1.271000e+00 8.660000e-01 
3.981000e-05 8.287713e+00 9.898000e-01 1.302000e+00 8.470000e-01 
3.981000e-05 8.774536e+00 1.002000e+00 1.284000e+00 8.640000e-01 
3.981000e-05 9.294167e+00 1.002000e+00 1.271000e+00 8.700000e-01 
3.981000e-05 9.847831e+00 9.930000e-01 1.271000e+00 8.710000e-01 
3.981000e-05 1.042760e+01 9.756000e-01 1.282000e+00 8.650000e-01 
3.981000e-05 1.105028e+01 9.664000e-01 1.283000e+00 8.660000e-01 
3.981000e-05 1.170767e+01 9.430000e-01 1.303000e+00 8.560000e-01 
3.981000e-05 1.239842e+01 9.264000e-01 1.312000e+00 8.540000e-01 
3.981000e-05 1.313253e+01 9.134000e-01 1.314000e+00 8.540000e-01 
3.981000e-05 1.391049e+01 9.092000e-01 1.303000e+00 8.620000e-01 
3.981000e-05 1.473546e+01 9.000000e-01 1.305000e+00 8.610000e-01 
3.981000e-05 1.560924e+01 8.750000e-01 1.322000e+00 8.530000e-01 
3.981000e-05 1.653343e+01 8.444000e-01 1.341000e+00 8.460000e-01 
3.981000e-05 1.751437e+01 8.174000e-01 1.354000e+00 8.420000e-01 
3.981000e-05 1.855218e+01 7.856000e-01 1.370000e+00 8.360000e-01 
3.981000e-05 1.964884e+01 7.519000e-01 1.384000e+00 8.350000e-01 
3.981000e-05 2.081319e+01 7.624000e-01 1.347000e+00 8.630000e-01 
3.981000e-05 2.204947e+01 8.382000e-01 1.251000e+00 9.110000e-01 
3.981000e-05 2.335359e+01 8.677000e-01 1.212000e+00 9.290000e-01 
3.981000e-05 2.473747e+01 8.859000e-01 1.187000e+00 9.400000e-01 
3.981000e-05 2.620122e+01 8.976000e-01 1.168000e+00 9.480000e-01 
3.981000e-05 2.775558e+01 9.056000e-01 1.155000e+00 9.540000e-01 
3.981000e-05 2.940104e+01 9.114000e-01 1.144000e+00 9.590000e-01 
3.981000e-05 3.114398e+01 9.157000e-01 1.134000e+00 9.630000e-01 
3.981000e-05 3.299207e+01 9.191000e-01 1.126000e+00 9.660000e-01 
3.981000e-05 3.494481e+01 9.219000e-01 1.119000e+00 9.700000e-01 
3.981000e-05 3.701021e+01 9.243000e-01 1.112000e+00 9.720000e-01 
3.981000e-05 3.921069e+01 9.265000e-01 1.106000e+00 9.750000e-01 
3.981000e-05 4.153574e+01 9.286000e-01 1.100000e+00 9.780000e-01 
3.981000e-05 4.399723e+01 9.306000e-01 1.093000e+00 9.800000e-01 
3.981000e-05 4.659308e+01 9.329000e-01 1.087000e+00 9.820000e-01 
3.981000e-05 4.935676e+01 9.353000e-01 1.081000e+00 9.840000e-01 
3.981000e-05 5.229194e+01 9.385000e-01 1.074000e+00 9.860000e-01 
3.981000e-05 5.537481e+01 9.431000e-01 1.066000e+00 9.880000e-01 
3.981000e-05 5.867685e+01 9.456000e-01 1.060000e+00 9.900000e-01 
3.981000e-05 6.214747e+01 9.496000e-01 1.053000e+00 9.910000e-01 
3.981000e-05 6.580902e+01 9.558000e-01 1.046000e+00 9.920000e-01 
3.981000e-05 6.973239e+01 9.542000e-01 1.045000e+00 9.930000e-01 
3.981000e-05 7.384407e+01 9.550000e-01 1.042000e+00 9.940000e-01 
3.981000e-05 7.822347e+01 9.563000e-01 1.039000e+00 9.940000e-01 
3.981000e-05 8.287713e+01 9.577000e-01 1.036000e+00 9.950000e-01 
3.981000e-05 8.774536e+01 9.593000e-01 1.032000e+00 9.960000e-01 
3.981000e-05 9.294167e+01 9.635000e-01 1.026000e+00 9.970000e-01 
3.981000e-05 9.847831e+01 9.643000e-01 1.025000e+00 9.970000e-01 
3.981000e-05 1.042760e+02 9.638000e-01 1.025000e+00 9.970000e-01 
3.981000e-05 1.105028e+02 9.655000e-01 1.022000e+00 9.980000e-01 
3.981000e-05 1.170767e+02 9.774000e-01 1.008000e+00 9.980000e-01 
3.981000e-05 1.239842e+02 9.711000e-01 1.017000e+00 9.980000e-01 
3.981000e-05 1.313253e+02 9.691000e-01 1.019000e+00 9.980000e-01 
3.981000e-05 1.391049e+02 9.680000e-01 1.020000e+00 9.980000e-01 
3.981000e-05 1.473546e+02 9.670000e-01 1.022000e+00 9.990000e-01 
3.981000e-05 1.560924e+02 9.660000e-01 1.024000e+00 9.990000e-01 
3.981000e-05 1.653343e+02 9.651000e-01 1.027000e+00 9.990000e-01 
3.981000e-05 1.751437e+02 9.660000e-01 1.027000e+00 9.990000e-01 
3.981000e-05 1.855218e+02 9.637000e-01 1.032000e+00 9.990000e-01 
3.981000e-05 1.964884e+02 9.610000e-01 1.037000e+00 9.990000e-01 
3.981000e-05 2.081319e+02 9.576000e-01 1.042000e+00 9.990000e-01 
3.981000e-05 2.204947e+02 9.530000e-01 1.049000e+00 9.990000e-01 
3.981000e-05 2.335359e+02 9.471000e-01 1.055000e+00 1.000000e+00 
3.981000e-05 2.473747e+02 9.396000e-01 1.062000e+00 1.000000e+00 
3.981000e-05 2.620122e+02 9.300000e-01 1.072000e+00 1.000000e+00 
3.981000e-05 2.775558e+02 9.179000e-01 1.088000e+00 1.000000e+00 
3.981000e-05 2.940104e+02 9.029000e-01 1.113000e+00 1.000000e+00 
3.981000e-05 3.114398e+02 8.847000e-01 1.154000e+00 1.000000e+00 
3.981000e-05 3.299207e+02 8.629000e-01 1.213000e+00 1.000000e+00 
3.981000e-05 3.494481e+02 8.373000e-01 1.295000e+00 1.000000e+00 
3.981000e-05 3.701021e+02 8.077000e-01 1.398000e+00 1.000000e+00 
3.981000e-05 3.921069e+02 7.746000e-01 1.520000e+00 1.000000e+00 
3.981000e-05 4.153574e+02 7.387000e-01 1.649000e+00 1.000000e+00 
3.981000e-05 4.399723e+02 6.981000e-01 1.785000e+00 1.000000e+00 
3.981000e-05 4.659308e+02 6.535000e-01 1.908000e+00 1.000000e+00 
3.981000e-05 4.935676e+02 6.089000e-01 1.980000e+00 1.000000e+00 
3.981000e-05 5.229194e+02 5.639000e-01 1.314000e+00 1.000000e+00 
3.981000e-05 5.537481e+02 8.321000e-01 1.117000e+00 1.000000e+00 
3.981000e-05 5.867685e+02 8.028000e-01 1.145000e+00 1.000000e+00 
3.981000e-05 6.214747e+02 7.688000e-01 1.173000e+00 1.000000e+00 
3.981000e-05 6.580902e+02 7.306000e-01 1.197000e+00 1.000000e+00 
3.981000e-05 6.973239e+02 6.887000e-01 1.214000e+00 1.000000e+00 
3.981000e-05 7.384407e+02 6.438000e-01 1.157000e+00 1.000000e+00 
3.981000e-05 7.822347e+02 7.914000e-01 1.121000e+00 1.000000e+00 
3.981000e-05 8.287713e+02 7.524000e-01 1.144000e+00 1.000000e+00 
3.981000e-05 8.774536e+02 7.435000e-01 1.155000e+00 1.000000e+00 
3.981000e-05 9.294167e+02 7.018000e-01 1.181000e+00 1.000000e+00 
3.981000e-05 9.847831e+02 6.572000e-01 1.202000e+00 1.000000e+00 
3.981000e-05 1.042760e+03 6.108000e-01 1.220000e+00 1.000000e+00 
3.981000e-05 1.105028e+03 5.614000e-01 1.233000e+00 1.000000e+00 
3.981000e-05 1.170767e+03 5.121000e-01 1.237000e+00 1.000000e+00 
3.981000e-05 1.239842e+03 4.628000e-01 1.224000e+00 1.000000e+00 

6.310000e-05 1.239842e-03 8.648000e-05 4.010000e-10 7.960000e-06 
6.310000e-05 1.313253e-03 9.704000e-05 5.048000e-10 8.930000e-06 
6.310000e-05 1.391049e-03 1.089000e-04 6.355000e-10 1.000000e-05 
6.310000e-05 1.473546e-03 1.222000e-04 8.000000e-10 1.120000e-05 
6.310000e-05 1.560924e-03 1.371000e-04 1.007000e-09 1.260000e-05 
6.310000e-05 1.653343e-03 1.539000e-04 1.268000e-09 1.420000e-05 
6.310000e-05 1.751437e-03 1.727000e-04 1.596000e-09 1.590000e-05 
6.310000e-05 1.855218e-03 1.938000e-04 2.010000e-09 1.780000e-05 
6.310000e-05 1.964884e-03 2.174000e-04 2.530000e-09 2.000000e-05 
6.310000e-05 2.081319e-03 2.440000e-04 3.186000e-09 2.240000e-05 
6.310000e-05 2.204947e-03 2.738000e-04 4.011000e-09 2.510000e-05 
6.310000e-05 2.335359e-03 3.072000e-04 5.049000e-09 2.820000e-05 
6.310000e-05 2.473747e-03 3.448000e-04 6.357000e-09 3.170000e-05 
6.310000e-05 2.620122e-03 3.870000e-04 8.003000e-09 3.550000e-05 
6.310000e-05 2.775558e-03 4.344000e-04 1.008000e-08 3.980000e-05 
6.310000e-05 2.940104e-03 4.876000e-04 1.268000e-08 4.470000e-05 
6.310000e-05 3.114398e-03 5.473000e-04 1.597000e-08 5.010000e-05 
6.310000e-05 3.299207e-03 6.143000e-04 2.011000e-08 5.620000e-05 
6.310000e-05 3.494481e-03 6.895000e-04 2.532000e-08 6.300000e-05 
6.310000e-05 3.701021e-03 7.742000e-04 3.187000e-08 7.070000e-05 
6.310000e-05 3.921069e-03 8.694000e-04 4.013000e-08 7.920000e-05 
6.310000e-05 4.153574e-03 9.763000e-04 5.052000e-08 8.890000e-05 
6.310000e-05 4.399723e-03 1.096000e-03 6.362000e-08 9.960000e-05 
6.310000e-05 4.659308e-03 1.231000e-03 8.011000e-08 1.120000e-04 
6.310000e-05 4.935676e-03 1.382000e-03 1.009000e-07 1.250000e-04 
6.310000e-05 5.229194e-03 1.553000e-03 1.270000e-07 1.400000e-04 
6.310000e-05 5.537481e-03 1.745000e-03 1.599000e-07 1.570000e-04 
6.310000e-05 5.867685e-03 1.961000e-03 2.014000e-07 1.760000e-04 
6.310000e-05 6.214747e-03 2.204000e-03 2.535000e-07 1.970000e-04 
6.310000e-05 6.580902e-03 2.477000e-03 3.193000e-07 2.210000e-04 
6.310000e-05 6.973239e-03 2.784000e-03 4.021000e-07 2.480000e-04 
6.310000e-05 7.384407e-03 3.130000e-03 5.064000e-07 2.770000e-04 
6.310000e-05 7.822347e-03 3.521000e-03 6.377000e-07 3.110000e-04 
6.310000e-05 8.287713e-03 3.961000e-03 8.032000e-07 3.480000e-04 
6.310000e-05 8.774536e-03 4.458000e-03 1.012000e-06 3.890000e-04 
6.310000e-05 9.294167e-03 5.019000e-03 1.274000e-06 4.350000e-04 
6.310000e-05 9.847831e-03 5.652000e-03 1.605000e-06 4.860000e-04 
6.310000e-05 1.042760e-02 6.366000e-03 2.022000e-06 5.430000e-04 
6.310000e-05 1.105028e-02 7.172000e-03 2.547000e-06 6.060000e-04 
6.310000e-05 1.170767e-02 8.089000e-03 3.209000e-06 6.760000e-04 
6.310000e-05 1.239842e-02 9.126000e-03 4.042000e-06 7.530000e-04 
6.310000e-05 1.313253e-02 1.030000e-02 5.092000e-06 8.380000e-04 
6.310000e-05 1.391049e-02 1.164000e-02 6.416000e-06 9.320000e-04 
6.310000e-05 1.473546e-02 1.315000e-02 8.083000e-06 1.030000e-03 
6.310000e-05 1.560924e-02 1.487000e-02 1.018000e-05 1.150000e-03 
6.310000e-05 1.653343e-02 1.681000e-02 1.283000e-05 1.270000e-03 
6.310000e-05 1.751437e-02 1.902000e-02 1.616000e-05 1.400000e-03 
6.310000e-05 1.855218e-02 2.155000e-02 2.035000e-05 1.550000e-03 
6.310000e-05 1.964884e-02 2.440000e-02 2.562000e-05 1.700000e-03 
6.310000e-05 2.081319e-02 2.763000e-02 3.225000e-05 1.870000e-03 
6.310000e-05 2.204947e-02 3.130000e-02 4.058000e-05 2.050000e-03 
6.310000e-05 2.335359e-02 3.543000e-02 5.104000e-05 2.230000e-03 
6.310000e-05 2.473747e-02 4.008000e-02 6.416000e-05 2.440000e-03 
6.310000e-05 2.620122e-02 4.532000e-02 8.061000e-05 2.650000e-03 
6.310000e-05 2.775558e-02 5.123000e-02 1.012000e-04 2.870000e-03 
6.310000e-05 2.940104e-02 5.788000e-02 1.270000e-04 3.110000e-03 
6.310000e-05 3.114398e-02 6.526000e-02 1.591000e-04 3.360000e-03 
6.310000e-05 3.299207e-02 7.342000e-02 1.991000e-04 3.630000e-03 
6.310000e-05 3.494481e-02 8.219000e-02 2.498000e-04 3.940000e-03 
6.310000e-05 3.701021e-02 9.221000e-02 3.135000e-04 4.260000e-03 
6.310000e-05 3.921069e-02 1.041000e-01 3.931000e-04 4.580000e-03 
6.310000e-05 4.153574e-02 1.178000e-01 4.923000e-04 4.900000e-03 
6.310000e-05 4.399723e-02 1.331000e-01 6.142000e-04 5.250000e-03 
6.310000e-05 4.659308e-02 1.508000e-01 7.665000e-04 5.620000e-03 
6.310000e-05 4.935676e-02 1.713000e-01 9.576000e-04 5.990000e-03 
6.310000e-05 5.229194e-02 1.941000e-01 1.185000e-03 6.390000e-03 
6.310000e-05 5.537481e-02 2.208000e-01 1.466000e-03 6.810000e-03 
6.310000e-05 5.867685e-02 2.515000e-01 1.788000e-03 7.250000e-03 
6.310000e-05 6.214747e-02 2.879000e-01 2.155000e-03 7.690000e-03 
6.310000e-05 6.580902e-02 3.195000e-01 2.403000e-03 8.290000e-03 
6.310000e-05 6.973239e-02 3.202000e-01 2.461000e-03 9.360000e-03 
6.310000e-05 7.384407e-02 2.918000e-01 2.485000e-03 1.090000e-02 
6.310000e-05 7.822347e-02 2.509000e-01 2.709000e-03 1.290000e-02 
6.310000e-05 8.287713e-02 2.152000e-01 3.379000e-03 1.540000e-02 
6.310000e-05 8.774536e-02 1.974000e-01 4.891000e-03 1.860000e-02 
6.310000e-05 9.294167e-02 2.409000e-01 7.612000e-03 2.180000e-02 
6.310000e-05 9.847831e-02 3.227000e-01 1.103000e-02 2.350000e-02 
6.310000e-05 1.042760e-01 4.309000e-01 1.525000e-02 2.380000e-02 
6.310000e-05 1.105028e-01 5.577000e-01 2.012000e-02 2.360000e-02 
6.310000e-05 1.170767e-01 7.244000e-01 2.618000e-02 2.310000e-02 
6.310000e-05 1.239842e-01 8.476000e-01 2.820000e-02 2.420000e-02 
6.310000e-05 1.313253e-01 9.000000e-01 2.694000e-02 2.620000e-02 
6.310000e-05 1.391049e-01 6.501000e-01 1.386000e-02 3.100000e-02 
6.310000e-05 1.473546e-01 4.267000e-01 6.971000e-03 3.660000e-02 
6.310000e-05 1.560924e-01 2.047000e-01 3.522000e-03 4.280000e-02 
6.310000e-05 1.653343e-01 9.559000e-02 7.782000e-03 5.050000e-02 
6.310000e-05 1.751437e-01 7.827000e-02 1.587000e-02 5.900000e-02 
6.310000e-05 1.855218e-01 7.998000e-02 2.535000e-02 6.780000e-02 
6.310000e-05 1.964884e-01 8.189000e-02 3.679000e-02 7.740000e-02 
6.310000e-05 2.081319e-01 8.248000e-02 5.122000e-02 8.800000e-02 
6.310000e-05 2.204947e-01 8.375000e-02 6.960000e-02 9.990000e-02 
6.310000e-05 2.335359e-01 8.646000e-02 9.296000e-02 1.130000e-01 
6.310000e-05 2.473747e-01 9.064000e-02 1.225000e-01 1.290000e-01 
6.310000e-05 2.620122e-01 9.624000e-02 1.594000e-01 1.460000e-01 
6.310000e-05 2.775558e-01 1.030000e-01 2.052000e-01 1.660000e-01 
6.310000e-05 2.940104e-01 1.110000e-01 2.611000e-01 1.880000e-01 
6.310000e-05 3.114398e-01 1.196000e-01 3.284000e-01 2.150000e-01 
6.310000e-05 3.299207e-01 1.289000e-01 4.086000e-01 2.460000e-01 
6.310000e-05 3.494481e-01 1.396000e-01 5.023000e-01 2.830000e-01 
6.310000e-05 3.701021e-01 1.518000e-01 6.101000e-01 3.270000e-01 
6.310000e-05 3.921069e-01 1.657000e-01 7.346000e-01 3.780000e-01 
6.310000e-05 4.153574e-01 1.837000e-01 8.807000e-01 4.360000e-01 
6.310000e-05 4.399723e-01 2.070000e-01 1.060000e+00 4.980000e-01 
6.310000e-05 4.659308e-01 2.360000e-01 1.289000e+00 5.530000e-01 
6.310000e-05 4.935676e-01 2.673000e-01 1.581000e+00 5.900000e-01 
6.310000e-05 5.229194e-01 2.918000e-01 1.914000e+00 6.010000e-01 
6.310000e-05 5.537481e-01 2.993000e-01 2.211000e+00 5.920000e-01 
6.310000e-05 5.867685e-01 2.930000e-01 2.401000e+00 5.790000e-01 
6.310000e-05 6.214747e-01 2.892000e-01 2.511000e+00 5.790000e-01 
6.310000e-05 6.580902e-01 3.044000e-01 2.633000e+00 5.990000e-01 
6.310000e-05 6.973239e-01 3.488000e-01 2.872000e+00 6.370000e-01 
6.310000e-05 7.384407e-01 4.101000e-01 3.273000e+00 6.800000e-01 
6.310000e-05 7.822347e-01 4.344000e-01 3.613000e+00 7.020000e-01 
6.310000e-05 8.287713e-01 4.134000e-01 3.633000e+00 6.960000e-01 
6.310000e-05 8.774536e-01 4.067000e-01 3.503000e+00 6.760000e-01 
6.310000e-05 9.294167e-01 4.601000e-01 3.531000e+00 6.670000e-01 
6.310000e-05 9.847831e-01 5.417000e-01 3.824000e+00 6.900000e-01 
6.310000e-05 1.042760e+00 5.173000e-01 3.745000e+00 7.080000e-01 
6.310000e-05 1.105028e+00 5.009000e-01 3.324000e+00 6.910000e-01 
6.310000e-05 1.170767e+00 5.899000e-01 3.106000e+00 6.460000e-01 
6.310000e-05 1.239842e+00 6.330000e-01 3.115000e+00 6.550000e-01 
6.310000e-05 1.313253e+00 5.717000e-01 2.630000e+00 6.430000e-01 
6.310000e-05 1.391049e+00 6.643000e-01 2.161000e+00 5.780000e-01 
6.310000e-05 1.473546e+00 6.973000e-01 2.048000e+00 5.700000e-01 
6.310000e-05 1.560924e+00 6.403000e-01 1.647000e+00 5.250000e-01 
6.310000e-05 1.653343e+00 7.933000e-01 1.421000e+00 4.850000e-01 
6.310000e-05 1.751437e+00 7.128000e-01 1.400000e+00 5.240000e-01 
6.310000e-05 1.855218e+00 8.036000e-01 1.261000e+00 5.270000e-01 
6.310000e-05 1.964884e+00 7.694000e-01 1.498000e+00 6.410000e-01 
6.310000e-05 2.081319e+00 8.295000e-01 1.564000e+00 7.090000e-01 
6.310000e-05 2.204947e+00 8.004000e-01 1.886000e+00 7.700000e-01 
6.310000e-05 2.335359e+00 7.920000e-01 1.958000e+00 8.220000e-01 
6.310000e-05 2.473747e+00 8.073000e-01 2.034000e+00 8.350000e-01 
6.310000e-05 2.620122e+00 8.336000e-01 1.999000e+00 8.310000e-01 
6.310000e-05 2.775558e+00 8.065000e-01 1.751000e+00 8.280000e-01 
6.310000e-05 2.940104e+00 8.248000e-01 1.487000e+00 7.960000e-01 
6.310000e-05 3.114398e+00 8.289000e-01 1.332000e+00 7.800000e-01 
6.310000e-05 3.299207e+00 8.287000e-01 1.368000e+00 7.830000e-01 
6.310000e-05 3.494481e+00 8.420000e-01 1.539000e+00 8.140000e-01 
6.310000e-05 3.701021e+00 8.593000e-01 1.680000e+00 8.430000e-01 
6.310000e-05 3.921069e+00 8.722000e-01 1.621000e+00 8.500000e-01 
6.310000e-05 4.153574e+00 8.863000e-01 1.390000e+00 8.390000e-01 
6.310000e-05 4.399723e+00 9.075000e-01 1.278000e+00 8.390000e-01 
6.310000e-05 4.659308e+00 9.097000e-01 1.451000e+00 8.610000e-01 
6.310000e-05 4.935676e+00 9.072000e-01 1.488000e+00 8.680000e-01 
6.310000e-05 5.229194e+00 8.965000e-01 1.319000e+00 8.460000e-01 
6.310000e-05 5.537481e+00 9.264000e-01 1.406000e+00 8.680000e-01 
6.310000e-05 5.867685e+00 9.940000e-01 1.260000e+00 8.840000e-01 
6.310000e-05 6.214747e+00 1.021000e+00 1.251000e+00 8.960000e-01 
6.310000e-05 6.580902e+00 1.019000e+00 1.224000e+00 8.940000e-01 
6.310000e-05 6.973239e+00 1.004000e+00 1.235000e+00 8.890000e-01 
6.310000e-05 7.384407e+00 9.855000e-01 1.244000e+00 8.820000e-01 
6.310000e-05 7.822347e+00 9.621000e-01 1.260000e+00 8.710000e-01 
6.310000e-05 8.287713e+00 9.301000e-01 1.289000e+00 8.520000e-01 
6.310000e-05 8.774536e+00 9.424000e-01 1.272000e+00 8.680000e-01 
6.310000e-05 9.294167e+00 9.447000e-01 1.260000e+00 8.740000e-01 
6.310000e-05 9.847831e+00 9.381000e-01 1.260000e+00 8.740000e-01 
6.310000e-05 1.042760e+01 9.229000e-01 1.271000e+00 8.680000e-01 
6.310000e-05 1.105028e+01 9.158000e-01 1.271000e+00 8.690000e-01 
6.310000e-05 1.170767e+01 8.943000e-01 1.290000e+00 8.580000e-01 
6.310000e-05 1.239842e+01 8.797000e-01 1.298000e+00 8.560000e-01 
6.310000e-05 1.313253e+01 8.691000e-01 1.301000e+00 8.560000e-01 
6.310000e-05 1.391049e+01 8.681000e-01 1.290000e+00 8.640000e-01 
6.310000e-05 1.473546e+01 8.607000e-01 1.292000e+00 8.620000e-01 
6.310000e-05 1.560924e+01 8.384000e-01 1.308000e+00 8.540000e-01 
6.310000e-05 1.653343e+01 8.114000e-01 1.327000e+00 8.460000e-01 
6.310000e-05 1.751437e+01 7.887000e-01 1.340000e+00 8.420000e-01 
6.310000e-05 1.855218e+01 7.617000e-01 1.356000e+00 8.370000e-01 
6.310000e-05 1.964884e+01 7.339000e-01 1.371000e+00 8.350000e-01 
6.310000e-05 2.081319e+01 7.505000e-01 1.336000e+00 8.640000e-01 
6.310000e-05 2.204947e+01 8.273000e-01 1.247000e+00 9.120000e-01 
6.310000e-05 2.335359e+01 8.572000e-01 1.210000e+00 9.300000e-01 
6.310000e-05 2.473747e+01 8.759000e-01 1.186000e+00 9.410000e-01 
6.310000e-05 2.620122e+01 8.883000e-01 1.169000e+00 9.490000e-01 
6.310000e-05 2.775558e+01 8.971000e-01 1.156000e+00 9.550000e-01 
6.310000e-05 2.940104e+01 9.036000e-01 1.146000e+00 9.600000e-01 
6.310000e-05 3.114398e+01 9.088000e-01 1.137000e+00 9.640000e-01 
6.310000e-05 3.299207e+01 9.130000e-01 1.129000e+00 9.670000e-01 
6.310000e-05 3.494481e+01 9.166000e-01 1.122000e+00 9.700000e-01 
6.310000e-05 3.701021e+01 9.199000e-01 1.116000e+00 9.730000e-01 
6.310000e-05 3.921069e+01 9.230000e-01 1.109000e+00 9.760000e-01 
6.310000e-05 4.153574e+01 9.259000e-01 1.103000e+00 9.780000e-01 
6.310000e-05 4.399723e+01 9.287000e-01 1.098000e+00 9.810000e-01 
6.310000e-05 4.659308e+01 9.318000e-01 1.092000e+00 9.830000e-01 
6.310000e-05 4.935676e+01 9.350000e-01 1.086000e+00 9.850000e-01 
6.310000e-05 5.229194e+01 9.389000e-01 1.079000e+00 9.870000e-01 
6.310000e-05 5.537481e+01 9.438000e-01 1.071000e+00 9.890000e-01 
6.310000e-05 5.867685e+01 9.468000e-01 1.066000e+00 9.900000e-01 
6.310000e-05 6.214747e+01 9.513000e-01 1.059000e+00 9.920000e-01 
6.310000e-05 6.580902e+01 9.571000e-01 1.052000e+00 9.930000e-01 
6.310000e-05 6.973239e+01 9.562000e-01 1.052000e+00 9.930000e-01 
6.310000e-05 7.384407e+01 9.576000e-01 1.049000e+00 9.940000e-01 
6.310000e-05 7.822347e+01 9.594000e-01 1.045000e+00 9.950000e-01 
6.310000e-05 8.287713e+01 9.613000e-01 1.041000e+00 9.950000e-01 
6.310000e-05 8.774536e+01 9.634000e-01 1.037000e+00 9.960000e-01 
6.310000e-05 9.294167e+01 9.676000e-01 1.032000e+00 9.970000e-01 
6.310000e-05 9.847831e+01 9.687000e-01 1.030000e+00 9.970000e-01 
6.310000e-05 1.042760e+02 9.688000e-01 1.029000e+00 9.970000e-01 
6.310000e-05 1.105028e+02 9.712000e-01 1.024000e+00 9.980000e-01 
6.310000e-05 1.170767e+02 9.808000e-01 1.015000e+00 9.980000e-01 
